THERMO
   300.000  1000.000  5000.000
(CH2O)3            70590C   3H   6O   3     G  0300.00   4000.00  1500.00      1
 0.01913678E+03 0.08578044E-01-0.08882060E-05-0.03574819E-08 0.06605142E-12    2
-0.06560876E+06-0.08432507E+03-0.04662286E+02 0.06091547E+00-0.04710536E-03    3
 0.01968843E-06-0.03563271E-10-0.05665403E+06 0.04525264E+03                   4
(CH3)2SICH2        61991H   8C   3SI  1     G  0300.00   2500.00  1500.00      1
 0.15478518E+02 0.10657002E-01-0.12343446E-06-0.12933515E-08 0.02528714E-11    2
-0.06693076E+04-0.05358884E+03 0.02027522E+02 0.04408673E+00-0.03370023E-03    3
 0.14844662E-07-0.02830898E-10 0.03931453E+05 0.01815820E+03                   4
AL                 62987AL  1               G  0300.00   5000.00  0600.00      1
 0.02559589E+02-0.10632239E-03 0.07202828E-06-0.02121105E-09 0.02289429E-13    2
 0.03890214E+06 0.05234522E+02 0.02736825E+02-0.05912374E-02-0.04033937E-05    3
 0.02322343E-07-0.01705599E-10 0.03886794E+06 0.04363879E+02                   4
AL2H6              62987AL  2H   6          G  0300.00   1500.00  0600.00      1
 0.02634884E+02 0.02135952E+00 0.03154151E-05-0.07684674E-07 0.02335831E-10    2
 0.08871346E+05 0.09827515E+02-0.06800681E+02 0.05080744E+00 0.10397471E-04    3
-0.11195819E-06 0.08459155E-09 0.10605371E+05 0.05554526E+03                   4
AL2ME6             62987AL  2C   6H  18     G  0300.00   1500.00  0600.00      1
 0.01773147E+03 0.04935747E+00 0.11968535E-05-0.16398263E-07 0.04890867E-10    2
-0.03855560E+06-0.05053298E+03-0.07159750E+01 0.10671087E+00 0.02117604E-03    3
-0.02193211E-05 0.16441438E-09-0.03515546E+06 0.03890762E+03                   4
ALAS               62987AL  1AS  1          G  0300.00   1500.00  0600.00      1
 0.04790026E+02-0.01908225E-03-0.01983390E-05 0.02239358E-08-0.06904706E-12    2
 0.05259290E+06 0.03259703E+02 0.05047764E+02-0.06419947E-02-0.14320714E-05    3
 0.04754390E-07-0.03297621E-10 0.05254264E+06 0.01985205E+02                   4
ALH                62987AL  1H   1          G  0300.00   5000.00  1000.00      1
 0.03392644E+02 0.12153990E-02-0.04676595E-05 0.08691624E-09-0.06022668E-13    2
 0.03006845E+06 0.02758899E+02 0.03071503E+02 0.02165549E-01-0.03275638E-04    3
 0.04136983E-07-0.01877120E-10 0.03021221E+06 0.04548855E+02                   4
ALH2               62987AL  1H   2          G  0300.00   1500.00  0600.00      1
 0.04486543E+02 0.03128831E-01-0.01969438E-05-0.10160304E-08 0.03497468E-11    2
 0.01960959E+06 0.08167897E+01 0.02442136E+02 0.09915913E-01 0.02471082E-05    3
-0.02119583E-06 0.01710233E-09 0.01997587E+06 0.10652699E+02                   4
ALH3               62987AL  1H   3          G  0300.00   1500.00  0600.00      1
 0.04186837E+02 0.06159249E-01-0.03877593E-06-0.02061928E-07 0.06600276E-11    2
 0.07908078E+05 0.05134396E+01 0.10083231E+01 0.16403245E-01 0.01976746E-04    3
-0.03528558E-06 0.02753377E-09 0.08484656E+05 0.15858377E+02                   4
ALME               62987AL  1C   1H   3     G  0300.00   1500.00  0600.00      1
 0.04662737E+02 0.07097939E-01 0.02520013E-05-0.02114863E-07 0.06097489E-11    2
 0.08203227E+05 0.01769244E+02 0.02664176E+02 0.13249141E-01 0.02525847E-04    3
-0.02394396E-06 0.01761854E-09 0.08574173E+05 0.11474494E+02                   4
ALME2              62987AL  1C   2H   6     G  0300.00   1500.00  0600.00      1
 0.06481282E+02 0.14746049E-01 0.05816529E-05-0.04621347E-07 0.13960405E-11    2
 0.03745072E+05-0.02603325E+02 0.09494573E+01 0.03206353E+00 0.06134020E-04    3
-0.06500042E-06 0.04911485E-09 0.04761408E+05 0.02419465E+03                   4
ALME3              62987AL  1C   3H   9     G  0300.00   1500.00  0600.00      1
 0.06654948E+02 0.02455144E+00 0.11765745E-05-0.07815023E-07 0.02255622E-10    2
-0.13409524E+05-0.03454481E+02-0.07027567E+01 0.04682764E+00 0.11499028E-04    3
-0.09160441E-06 0.06687293E-09-0.12037989E+05 0.03232771E+03                   4
AR                120186AR  1               G  0300.00   5000.00  1000.00      1
 0.02500000E+02 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
-0.07453750E+04 0.04366000E+02 0.02500000E+02 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00-0.07453750E+04 0.04366000E+02                   4
AR+               121286AR  1E  -1          G  0300.00   5000.00  1000.00      1
 0.02864864E+02-0.12035732E-03-0.10651992E-07 0.09074839E-10-0.09623876E-14    2
 0.01827230E+07 0.03543584E+02 0.02301341E+02 0.08035528E-02-0.01758805E-05    3
-0.01781093E-08-0.08937268E-13 0.01829281E+07 0.06659358E+02                   4
AS                 62987AS  1               G  0300.00   1500.00  0600.00      1
 0.02617010E+02 0.00000000E+00 0.00000000E+00 0.00000000E+00 0.00000000E+00    2
 0.03720454E+06 0.06995524E+02 0.02617010E+02 0.00000000E+00 0.00000000E+00    3
 0.00000000E+00 0.00000000E+00 0.03720454E+06 0.06995524E+02                   4
AS2                62987AS  2               G  0300.00   1500.00  0600.00      1
 0.04394201E+02 0.05389968E-02-0.02379401E-05-0.06541924E-09 0.05184186E-12    2
 0.02235093E+06 0.04897918E+02 0.03682891E+02 0.03121811E-01-0.10740519E-05    3
-0.05629472E-07 0.05178811E-10 0.02247355E+06 0.08283423E+02                   4
AS3                62987AS  3               G  0300.00   1500.00  0600.00      1
 0.07404036E+02 0.07818425E-02-0.03918297E-05-0.05203629E-09 0.06291907E-12    2
 0.03063825E+06-0.03417323E+02 0.06403142E+02 0.04477098E-01-0.01866642E-04    3
-0.07394750E-07 0.07012752E-10 0.03080965E+06 0.13371355E+01                   4
AS4                62987AS  4               G  0300.00   1500.00  0600.00      1
 0.09695766E+02 0.13062585E-02-0.05519564E-05-0.02150873E-08 0.14579349E-12    2
 0.15717321E+05-0.16188696E+02 0.07853760E+02 0.07916509E-01-0.02329820E-04    3
-0.15263119E-07 0.13774348E-10 0.16036290E+05-0.07409755E+02                   4
ASALME             62987AS  1AL  1C   1H   3G  0300.00   1500.00  0600.00      1
 0.07127107E+02 0.07357863E-01 0.02300796E-06-0.02226398E-07 0.06927227E-11    2
 0.03273438E+06-0.01847179E+02 0.04053423E+02 0.01726125E+00 0.01833498E-04    3
-0.03386952E-06 0.02626980E-09 0.03329309E+06 0.12996653E+02                   4
ASALME2            62987AS  1AL  1C   2H   6G  0300.00   1500.00  0600.00      1
 0.09909938E+02 0.14638499E-01 0.04118730E-05-0.04444657E-07 0.13295010E-11    2
 0.02815111E+06-0.15235312E+02 0.04808530E+02 0.03067687E+00 0.05048000E-04    3
-0.05908099E-06 0.04462290E-09 0.02908816E+06 0.09471621E+02                   4
ASGAET             62987AS  1GA  1C   2H   5G  0300.00   1500.00  0600.00      1
 0.09081073E+02 0.16746316E-01 0.12831301E-06-0.05590435E-07 0.01781314E-10    2
 0.03807443E+06-0.09142782E+02 0.06364698E+01 0.04382467E+00 0.06144686E-04    3
-0.09491641E-06 0.07374197E-09 0.03960893E+06 0.03164673E+03                   4
ASGAET2            62987AS  1GA  1C   4H  10G  0300.00   1500.00  0600.00      1
 0.10324288E+02 0.03073570E+00 0.10863354E-05-0.09971948E-07 0.02945979E-10    2
 0.03039490E+06-0.13164016E+02-0.03539248E+01 0.06369772E+00 0.13597417E-04    3
-0.12861423E-06 0.09572181E-09 0.03236903E+06 0.03865086E+03                   4
ASGAME             62987AS  1GA  1C   1H   3G  0300.00   1500.00  0600.00      1
 0.07322183E+02 0.06995478E-01 0.10693509E-06-0.01995283E-07 0.06040446E-11    2
 0.03949448E+06-0.07416680E+01 0.04877266E+02 0.14825589E-01 0.16521240E-05    3
-0.02712058E-06 0.02080195E-09 0.03994071E+06 0.11076703E+02                   4
ASGAME2            62987AS  1GA  1C   2H   6G  0300.00   1500.00  0600.00      1
 0.09352436E+02 0.15048197E-01 0.05157975E-05-0.04553518E-07 0.13487630E-11    2
 0.03735855E+06-0.12181144E+02 0.04382076E+02 0.03056344E+00 0.05477067E-04    3
-0.05834108E-06 0.04373509E-09 0.03827434E+06 0.11911109E+02                   4
ASGAMEH            62987AS  1GA  1C   1H   4G  0300.00   1500.00  0600.00      1
 0.07842794E+02 0.09682097E-01 0.10603061E-06-0.02991402E-07 0.09382673E-11    2
 0.04435297E+06-0.05093455E+02 0.03585119E+02 0.02336317E+00 0.02873356E-04    3
-0.04737894E-06 0.03674461E-09 0.04512702E+06 0.15471604E+02                   4
ASH                62987AS  1H   1          G  0300.00   1500.00  0600.00      1
 0.03219848E+02 0.10012498E-02-0.04874997E-08-0.11076533E-09-0.09254321E-13    2
 0.03008175E+06 0.06647311E+02 0.03865843E+02-0.11575710E-02-0.03494371E-05    3
 0.07079686E-07-0.06014027E-10 0.02996829E+06 0.03549869E+02                   4
ASH2               62987AS  1H   2          G  0300.00   1500.00  0600.00      1
